symbol,period,item_code,item_name_tr,item_name_en,value
VBTYZ,2020/12,2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0.0
VBTYZ,2020/12,2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0.0
VBTYZ,2020/12,2OCB,Değer Artış Fonları,Market Value Surpluses,0.0
VBTYZ,2020/12,2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0.0
VBTYZ,2020/12,2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,238790.0
VBTYZ,2020/12,2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),887336.0
VBTYZ,2020/12,2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),2028919.0
VBTYZ,2020/12,2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,-42137.0
VBTYZ,2020/12,2ODA,Azınlık Payları,Minority Interests,0.0
VBTYZ,2020/12,2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,16761922.0
VBTYZ,2020/12,3B,Sürdürülen Faaliyetler,Continuing Operations,0.0
VBTYZ,2020/12,3C,Satış Gelirleri,Net Sales,18501143.0
VBTYZ,2020/12,3CA,Satışların Maliyeti (-),Cost Of Sales,-14938668.0
VBTYZ,2020/12,3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0.0
VBTYZ,2020/12,3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,3562475.0
VBTYZ,2020/12,3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0.0
VBTYZ,2020/12,3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0.0
VBTYZ,2020/12,3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0.0
VBTYZ,2020/12,3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0.0
VBTYZ,2020/12,3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0.0
VBTYZ,2020/12,3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),3562475.0
VBTYZ,2020/12,3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-10833.0
VBTYZ,2020/12,3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-618262.0
VBTYZ,2020/12,3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),-1174739.0
VBTYZ,2020/12,3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,983042.0
VBTYZ,2020/12,3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-205995.0
VBTYZ,2020/12,3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0.0
VBTYZ,2020/12,3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,2535688.0
VBTYZ,2020/12,3H,Net Faaliyet Kar/Zararı,Net Operating Profits,1758641.0
VBTYZ,2020/12,3HA,Yatırım Faaliyetlerinden Gelirler,nan,606.0
VBTYZ,2020/12,3HAA,Yatırım Faaliyetlerinden Giderler (-),nan,0.0
VBTYZ,2020/12,3HAB,Diğer Gelir ve Giderler,nan,0.0
VBTYZ,2020/12,3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,2246.0
VBTYZ,2020/12,3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,nan,2538540.0
VBTYZ,2020/12,3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),843788.0
VBTYZ,2020/12,3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-968309.0
VBTYZ,2020/12,3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,606.0
VBTYZ,2020/12,3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,2414018.0
VBTYZ,2020/12,3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-268127.0
VBTYZ,2020/12,3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-199261.0
VBTYZ,2020/12,3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,-68866.0
VBTYZ,2020/12,3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0.0
VBTYZ,2020/12,3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,2145891.0
VBTYZ,2020/12,3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0.0
VBTYZ,2020/12,3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0.0
VBTYZ,2020/12,3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,2145891.0
VBTYZ,2020/12,3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0.0
VBTYZ,2020/12,3LB,Azınlık Payları,Minority Interests,0.0
VBTYZ,2020/12,3Z,Ana Ortaklık Payları,Parent Shares,2145891.0
VBTYZ,2020/12,3ZD,Hisse Başına Kazanç,Earnings per Share,0.0
VBTYZ,2020/12,3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0.0
VBTYZ,2020/12,3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0.0
VBTYZ,2020/12,3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0.0
VBTYZ,2020/12,4B,Amortisman Giderleri,Depreciation & Amortization,213155.0
VBTYZ,2020/12,4BA,Kıdem Tazminatı,Severance Payments,88161.0
VBTYZ,2020/12,4BB,Finansman Giderleri,Financial Expenses,-968309.0
VBTYZ,2020/12,4BC,Yurtiçi Satışlar,Domestic Sales,18499271.0
VBTYZ,2020/12,4BD,Yurtdışı Satışlar,Export Sales,24610.0
VBTYZ,2020/12,4BE,Net Yabancı Para Pozisyonu,Net Fx Position,2709261.0
VBTYZ,2020/12,4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,2636143.0
VBTYZ,2020/12,4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),2709261.0
VBTYZ,2020/12,4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,8299360.0
VBTYZ,2020/12,4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,2145891.0
VBTYZ,2020/12,4CAA,Düzeltmeler:,Adjustments:,634024.0
VBTYZ,2020/12,4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,213155.0
VBTYZ,2020/12,4CAC,Karşılıklardaki Değişim,Change in Provisions,91393.0
VBTYZ,2020/12,4CAD,Diğer Gelir/ Gider,Other Income / Expense,329476.0
VBTYZ,2020/12,4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),2779915.0
VBTYZ,2020/12,4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,5519445.0
VBTYZ,2020/12,4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),8299360.0
VBTYZ,2020/12,4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,0.0
VBTYZ,2020/12,4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-1458132.0
VBTYZ,2020/12,4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,1819.0
VBTYZ,2020/12,4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-1456313.0
VBTYZ,2020/12,4CB,Serbest Nakit Akım,Free Cash Flow,6843047.0
VBTYZ,2020/12,4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,670888.0
VBTYZ,2020/12,4CBB,Temettü Ödemeleri,Dividends Paid,0.0
VBTYZ,2020/12,4CBC,Sermaye Artırımı,Rights Issue,0.0
VBTYZ,2020/12,4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-160611.0
VBTYZ,2020/12,4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,510277.0
VBTYZ,2020/12,4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,7353324.0
VBTYZ,2020/12,4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,0.0
VBTYZ,2020/12,4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0.0
VBTYZ,2020/12,4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,7353324.0
VBTYZ,2020/12,4CBJ,Diğer Nakit ve Nakit Benzerlerindeki Artış,Other Cash & Cash Equivalents Change,0.0
VBTYZ,2020/12,4CBK,Dönem Başı Nakit Değerler,Cash at the beginning of the Quarter,3424240.0
VBTYZ,2020/12,4CBL,Dönem Sonu Nakit,Cash at the End of the Quarter,10777564.0
VBTYZ,2020/3,1A,Dönen Varlıklar,CURRENT ASSETS,0.0
VBTYZ,2020/3,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,0.0
VBTYZ,2020/3,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
VBTYZ,2020/3,1AC,Ticari Alacaklar,Short-Term Trade Receivables,0.0
VBTYZ,2020/3,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
VBTYZ,2020/3,1AE,Diğer Alacaklar,Short-Term Other Receivables,0.0
VBTYZ,2020/3,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
VBTYZ,2020/3,1AF,Stoklar,Inventories,0.0
VBTYZ,2020/3,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
VBTYZ,2020/3,1AH,Diğer Dönen Varlıklar,Other Current Assets,0.0
VBTYZ,2020/3,1AI,(Ara Toplam),(Subtotal),0.0
VBTYZ,2020/3,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
VBTYZ,2020/3,1AK,Duran Varlıklar,LONG TERM ASSETS,0.0
VBTYZ,2020/3,1B,Ticari Alacaklar,Trade Receivables,0.0
VBTYZ,2020/3,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
VBTYZ,2020/3,1BB,Diğer Alacaklar,Other Receivables,0.0
VBTYZ,2020/3,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
VBTYZ,2020/3,1BC,Finansal Yatırımlar,Financial Investments,0.0
VBTYZ,2020/3,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
VBTYZ,2020/3,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
VBTYZ,2020/3,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
VBTYZ,2020/3,1BFA,Stoklar,Stoklar,0.0
VBTYZ,2020/3,1BFAA,Kullanım Hakkı Varlıkları,nan,0.0
VBTYZ,2020/3,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,0.0
VBTYZ,2020/3,1BGA,Şerefiye,Goodwill,0.0
VBTYZ,2020/3,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,0.0
VBTYZ,2020/3,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,0.0
VBTYZ,2020/3,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,0.0
VBTYZ,2020/3,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,0.0
VBTYZ,2020/3,1BM,KAYNAKLAR,LIABILITIES,0.0
VBTYZ,2020/3,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,0.0
VBTYZ,2020/3,2AA,Finansal Borçlar,Short-Term Financial Loans,0.0
VBTYZ,2020/3,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
VBTYZ,2020/3,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,0.0
VBTYZ,2020/3,2AAGAB,Diğer Borçlar,Other Short-Term Loans,0.0
VBTYZ,2020/3,2AAGAC,Müşteri Söz. Doğan Yük.,nan,0.0
VBTYZ,2020/3,2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0.0
VBTYZ,2020/3,2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0.0
VBTYZ,2020/3,2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),nan,0.0
VBTYZ,2020/3,2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),0.0
VBTYZ,2020/3,2AAGE,Borç Karşılıkları,Short-Term Provisions,0.0
VBTYZ,2020/3,2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,0.0
VBTYZ,2020/3,2AAGG,(Ara Toplam),(Subtotal),0.0
VBTYZ,2020/3,2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0.0
VBTYZ,2020/3,2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,0.0
VBTYZ,2020/3,2BA,Finansal Borçlar,Long-Term Financial Loans,0.0
VBTYZ,2020/3,2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
VBTYZ,2020/3,2BBA,Ticari Borçlar,Long-Term Trade Payables,0.0
VBTYZ,2020/3,2BBB,Diğer Borçlar,Other Long-Term Loans,0.0
VBTYZ,2020/3,2BBBA,Müşteri Söz.Doğan Yük.,nan,0.0
VBTYZ,2020/3,2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0.0
VBTYZ,2020/3,2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0.0
VBTYZ,2020/3,2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),nan,0.0
VBTYZ,2020/3,2BE,Uzun vadeli karşılıklar,Long-Term Provisions,0.0
VBTYZ,2020/3,2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0.0
VBTYZ,2020/3,2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,0.0
VBTYZ,2020/3,2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0.0
VBTYZ,2020/3,2N,Özkaynaklar,SHAREHOLDERS EQUITY,0.0
VBTYZ,2020/3,2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,0.0
VBTYZ,2020/3,2OA,Ödenmiş Sermaye,Share Capital,0.0
VBTYZ,2020/3,2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0.0
VBTYZ,2020/3,2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0.0
VBTYZ,2020/3,2OCB,Değer Artış Fonları,Market Value Surpluses,0.0
VBTYZ,2020/3,2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0.0
VBTYZ,2020/3,2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,0.0
VBTYZ,2020/3,2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),0.0
VBTYZ,2020/3,2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),0.0
VBTYZ,2020/3,2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,0.0
VBTYZ,2020/3,2ODA,Azınlık Payları,Minority Interests,0.0
VBTYZ,2020/3,2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,0.0
VBTYZ,2020/3,3B,Sürdürülen Faaliyetler,Continuing Operations,0.0
VBTYZ,2020/3,3C,Satış Gelirleri,Net Sales,3930080.0
VBTYZ,2020/3,3CA,Satışların Maliyeti (-),Cost Of Sales,-3533195.0
VBTYZ,2020/3,3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0.0
VBTYZ,2020/3,3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,396885.0
VBTYZ,2020/3,3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0.0
VBTYZ,2020/3,3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0.0
VBTYZ,2020/3,3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0.0
VBTYZ,2020/3,3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0.0
VBTYZ,2020/3,3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0.0
VBTYZ,2020/3,3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),396885.0
VBTYZ,2020/3,3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-5274.0
VBTYZ,2020/3,3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-144648.0
VBTYZ,2020/3,3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),-362888.0
VBTYZ,2020/3,3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,218646.0
VBTYZ,2020/3,3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-54759.0
VBTYZ,2020/3,3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0.0
VBTYZ,2020/3,3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,47962.0
VBTYZ,2020/3,3H,Net Faaliyet Kar/Zararı,Net Operating Profits,-115925.0
VBTYZ,2020/3,3HA,Yatırım Faaliyetlerinden Gelirler,nan,0.0
VBTYZ,2020/3,3HAA,Yatırım Faaliyetlerinden Giderler (-),nan,0.0
VBTYZ,2020/3,3HAB,Diğer Gelir ve Giderler,nan,0.0
VBTYZ,2020/3,3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,0.0
VBTYZ,2020/3,3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,nan,47962.0
VBTYZ,2020/3,3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),214496.0
VBTYZ,2020/3,3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-54415.0
VBTYZ,2020/3,3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,0.0
VBTYZ,2020/3,3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,208042.0
VBTYZ,2020/3,3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,35965.0
VBTYZ,2020/3,3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),0.0
VBTYZ,2020/3,3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,35965.0
VBTYZ,2020/3,3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0.0
VBTYZ,2020/3,3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,244007.0
VBTYZ,2020/3,3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0.0
VBTYZ,2020/3,3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0.0
VBTYZ,2020/3,3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,244007.0
VBTYZ,2020/3,3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0.0
VBTYZ,2020/3,3LB,Azınlık Payları,Minority Interests,0.0
VBTYZ,2020/3,3Z,Ana Ortaklık Payları,Parent Shares,244007.0
VBTYZ,2020/3,3ZD,Hisse Başına Kazanç,Earnings per Share,0.0
VBTYZ,2020/3,3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0.0
VBTYZ,2020/3,3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0.0
VBTYZ,2020/3,3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0.0
VBTYZ,2020/3,4B,Amortisman Giderleri,Depreciation & Amortization,46390.0
VBTYZ,2020/3,4BA,Kıdem Tazminatı,Severance Payments,0.0
VBTYZ,2020/3,4BB,Finansman Giderleri,Financial Expenses,-54415.0
VBTYZ,2020/3,4BC,Yurtiçi Satışlar,Domestic Sales,3930571.0
VBTYZ,2020/3,4BD,Yurtdışı Satışlar,Export Sales,0.0
VBTYZ,2020/3,4BE,Net Yabancı Para Pozisyonu,Net Fx Position,0.0
